date,customer_id,product_category,payment_method,value [USD],time_on_site [Minutes],clicks_in_site,marketing_channel
02/12/2020,13430,509,credit,154.57,17.9,19,Facebook Ads
02/12/2020,17089,504,credit,31.02,7.9,8,Email Marketing
02/12/2020,17349,510,paypal,256.99,19.9,10,Email Marketing
02/12/2020,19211,505,credit,44.15,37.8,6,Facebook Ads
02/12/2020,10967,513,credit,133.17,29.7,11,Email Marketing
02/12/2020,5817,506,paypal,74.9,22,11,YouTube Ads
02/12/2020,8143,511,credit,23.71,23.2,6,Google Search Ads
02/12/2020,15817,510,credit,211.22,27.9,14,Google Search Ads
02/12/2020,2855,503,credit,14.59,5.7,7,YouTube Ads
02/12/2020,17571,505,paypal,116.23,11.3,11,Email Marketing
02/12/2020,14963,510,credit,99.99,32.1,8,YouTube Ads
02/12/2020,1877,507,paypal,268.94,37.9,9,Organic/Direct
02/12/2020,10258,515,credit,209.02,24.8,9,Organic/Direct
02/12/2020,10564,508,credit,72.16,25.5,7,Email Marketing
02/12/2020,5824,511,paypal,66.81,18.5,8,Organic/Direct
02/12/2020,14841,504,credit,225.43,36.5,19,Organic/Direct
02/12/2020,17320,504,paypal,122.75,4.8,9,Facebook Ads
02/12/2020,2379,511,paypal,134.64,73.2,7,Google Search Ads
02/12/2020,15495,511,credit,7.89,6.7,6,YouTube Ads
02/12/2020,4659,512,credit,85.52,4.2,10,Email Marketing
02/12/2020,7959,510,credit,132.27,18.6,17,Google Search Ads
02/12/2020,15725,511,paypal,211.17,31,22,YouTube Ads
02/12/2020,3673,504,credit,154.36,14.3,21,Email Marketing
02/12/2020,5430,514,paypal,96.55,20.5,15,Google Search Ads
02/12/2020,9844,513,paypal,188.87,25.9,24,Organic/Direct
02/12/2020,11693,513,credit,616.65,66.8,40,Email Marketing
02/12/2020,2616,514,credit,228.74,7.5,25,Facebook Ads
02/12/2020,16062,506,credit,268.09,30,26,Email Marketing
02/12/2020,13835,511,credit,66.18,8.8,7,YouTube Ads
02/12/2020,5681,501,paypal,270.74,64.3,25,Organic/Direct
02/12/2020,19217,501,credit,88.37,17.9,10,Facebook Ads
02/12/2020,12402,514,paypal,284.18,35.2,17,Organic/Direct
02/12/2020,15015,506,paypal,84.3,26.3,8,Google Search Ads
02/12/2020,5176,507,credit,80.48,17.4,14,Email Marketing
02/12/2020,2681,507,paypal,82.68,11.4,8,Google Search Ads
02/12/2020,12659,506,paypal,64.07,27.6,7,YouTube Ads
02/12/2020,1053,509,credit,18.03,39,8,Organic/Direct
02/12/2020,2092,504,paypal,27.93,20.3,8,YouTube Ads
02/12/2020,7401,514,credit,132.06,12.6,12,Organic/Direct
02/12/2020,19199,506,credit,18.51,3.8,7,Google Search Ads
02/12/2020,7026,513,credit,361.47,18.1,19,Facebook Ads
02/12/2020,17745,512,paypal,31.44,5.8,8,YouTube Ads
02/12/2020,4148,505,credit,5.64,25.7,6,YouTube Ads
02/12/2020,320,504,paypal,1072.67,90.4,88,YouTube Ads
02/12/2020,13706,505,credit,180.42,25.9,10,Email Marketing
02/12/2020,449,511,credit,23.92,43.6,7,Google Search Ads
02/12/2020,2924,508,credit,9.02,26.8,7,Facebook Ads
02/12/2020,4846,513,paypal,102.82,9.3,7,Google Search Ads
02/12/2020,26,512,paypal,12.48,9.5,7,Email Marketing
02/12/2020,10013,503,paypal,561,49,62,Email Marketing
02/12/2020,15471,504,credit,219.86,24.5,9,YouTube Ads
02/12/2020,17194,515,credit,391.77,44,36,YouTube Ads
02/12/2020,13167,504,paypal,121.79,20.9,13,YouTube Ads
02/12/2020,10017,511,paypal,343.61,32.9,12,YouTube Ads
02/12/2020,3950,504,paypal,154.64,17.5,16,Email Marketing
02/12/2020,8100,512,paypal,391.84,66.7,18,Facebook Ads
02/12/2020,16740,506,paypal,200.89,19.2,10,Facebook Ads
02/12/2020,1849,515,credit,57.82,9.6,11,Email Marketing
02/12/2020,16068,510,paypal,400.73,59.4,40,Organic/Direct
02/12/2020,2757,515,paypal,117.68,54.1,10,Organic/Direct
02/12/2020,6543,503,credit,88.15,33.3,13,Google Search Ads
02/12/2020,8790,502,credit,82.65,6.3,8,YouTube Ads
02/12/2020,10565,502,credit,67.13,74.6,10,Organic/Direct
02/12/2020,11040,510,paypal,287.71,59.6,28,Google Search Ads
02/12/2020,14905,514,credit,709.87,66.3,69,Email Marketing
02/12/2020,12525,502,credit,60.4,6,7,Facebook Ads
02/12/2020,11180,506,paypal,52.22,4,8,Organic/Direct
02/12/2020,8618,507,credit,136.51,9.1,18,Email Marketing
02/12/2020,11838,507,paypal,162.51,61.2,16,Google Search Ads
02/12/2020,17530,505,credit,51.38,10,9,Organic/Direct
02/12/2020,1628,501,paypal,85.21,9.1,12,YouTube Ads
02/12/2020,1204,513,paypal,135.71,21.3,19,Facebook Ads
02/12/2020,12657,511,paypal,239.47,8.6,14,Facebook Ads
02/12/2020,4030,511,credit,44.4,18.1,7,Google Search Ads
02/12/2020,15083,514,paypal,81.21,26.3,12,Email Marketing
02/12/2020,249,513,paypal,213.31,30.5,15,Organic/Direct
02/12/2020,9147,515,credit,361.73,36.4,32,Email Marketing
02/12/2020,12641,501,credit,214.94,53.7,13,Email Marketing
02/12/2020,15335,504,credit,152.46,14,10,YouTube Ads
02/12/2020,6565,511,paypal,525.45,48.8,26,Organic/Direct
02/12/2020,1011,507,credit,401.96,44.2,27,Facebook Ads
02/12/2020,8969,513,credit,189.48,54.7,16,Organic/Direct
02/12/2020,8372,511,credit,266.99,43.7,22,Email Marketing
02/12/2020,9438,511,paypal,460.28,31.2,10,Facebook Ads
02/12/2020,19754,506,paypal,827.2,49.6,75,Facebook Ads
02/12/2020,2843,507,paypal,305.38,28,17,Organic/Direct
02/12/2020,10870,508,paypal,185.31,29.1,18,Email Marketing
02/12/2020,2848,504,paypal,203.84,29.3,25,Facebook Ads
02/12/2020,7476,512,credit,259.32,39.1,7,Organic/Direct
02/12/2020,5121,513,credit,214.02,19.9,7,Email Marketing
02/12/2020,3870,506,paypal,461.45,6.5,39,Email Marketing
02/12/2020,12915,507,paypal,517.69,48,37,Email Marketing
02/12/2020,1681,503,paypal,201.6,31.6,15,Facebook Ads
02/12/2020,18880,514,paypal,310.51,14.6,37,Facebook Ads
02/12/2020,9349,504,paypal,231.76,22.6,9,Email Marketing
02/12/2020,10320,512,paypal,189.19,14.1,9,Organic/Direct
02/12/2020,5678,512,paypal,152.84,45.8,15,Facebook Ads
02/12/2020,19311,506,paypal,485.68,57.8,10,Facebook Ads
02/12/2020,10025,506,credit,81.75,10.4,10,Facebook Ads
02/12/2020,2886,514,credit,672.19,56.3,32,YouTube Ads
02/12/2020,8595,503,credit,124.36,9.3,14,YouTube Ads
02/12/2020,18815,515,credit,348.47,10.6,34,Email Marketing
02/12/2020,3450,507,credit,22.48,18,7,Facebook Ads
02/12/2020,18669,510,credit,51.31,13.5,10,Facebook Ads
02/12/2020,4580,515,credit,148.26,11.8,6,Facebook Ads
02/12/2020,12091,506,credit,91.26,25.4,11,Facebook Ads
02/12/2020,5211,508,credit,205.4,28.5,8,YouTube Ads
02/12/2020,12917,515,credit,54.07,26,9,Facebook Ads
02/12/2020,3032,512,paypal,97.04,23.9,9,Facebook Ads
02/12/2020,18909,512,credit,133.05,37.7,19,Organic/Direct
02/12/2020,15389,502,paypal,348.38,29,20,Email Marketing
02/12/2020,7323,504,credit,68.54,3.6,9,YouTube Ads
02/12/2020,15431,501,paypal,16.37,6.2,7,Facebook Ads
02/12/2020,5748,507,paypal,540.47,67.1,46,Google Search Ads
02/12/2020,5838,505,credit,298.53,27,30,Organic/Direct
02/12/2020,427,515,credit,262.58,13.2,8,Facebook Ads
02/12/2020,11743,515,paypal,361.16,60.2,20,Google Search Ads
02/12/2020,4697,505,credit,274.11,12.9,31,YouTube Ads
02/12/2020,10812,511,paypal,173.07,22.4,6,Google Search Ads
02/12/2020,5530,507,credit,30.3,8.6,8,Email Marketing
02/12/2020,16342,502,credit,205.45,43.4,7,YouTube Ads
02/12/2020,15960,508,paypal,490.39,57.2,50,Organic/Direct
02/12/2020,3725,503,credit,52.27,8.1,9,Organic/Direct
02/12/2020,12306,513,credit,78.18,30.6,9,Email Marketing
02/12/2020,15733,514,paypal,449.38,34.4,37,Google Search Ads
02/12/2020,15365,515,credit,97.59,6.1,10,Email Marketing
02/12/2020,1561,509,credit,42.84,4.2,9,Facebook Ads
02/12/2020,2890,508,credit,58.74,29.7,9,YouTube Ads
02/12/2020,14828,512,paypal,37.72,70.5,7,Facebook Ads
02/12/2020,12428,507,paypal,40.85,6.3,7,YouTube Ads
02/12/2020,18407,508,paypal,92.26,12.1,6,Email Marketing
02/12/2020,3496,501,paypal,388.27,14.6,32,Organic/Direct
02/12/2020,17212,514,paypal,924.35,12.1,18,Google Search Ads
02/12/2020,1774,513,credit,105.29,23.2,11,Facebook Ads
02/12/2020,12187,506,credit,372.34,37.6,40,Organic/Direct
02/12/2020,19583,510,credit,75.13,13.2,12,Organic/Direct
02/12/2020,5754,511,paypal,11.94,28.8,7,Facebook Ads
02/12/2020,14700,505,paypal,98.5,2.6,8,Google Search Ads
02/12/2020,9271,501,credit,169.55,4.9,14,Email Marketing
02/12/2020,9243,510,paypal,40.18,33.9,9,Facebook Ads
02/12/2020,605,501,paypal,141.55,20.2,12,Organic/Direct
02/12/2020,19411,508,credit,566.71,36.7,40,Organic/Direct
02/12/2020,3267,507,credit,7.11,19.5,6,YouTube Ads
02/12/2020,9482,512,credit,37.41,41.6,9,YouTube Ads
02/12/2020,19959,501,paypal,29.45,14.8,9,Facebook Ads
02/12/2020,15164,502,paypal,24.02,8,6,Google Search Ads
02/12/2020,9565,513,paypal,58.36,9.7,8,Organic/Direct
02/12/2020,18861,510,paypal,146,9.9,7,Facebook Ads
02/12/2020,19770,503,credit,141.06,27,15,Email Marketing
02/12/2020,9465,515,credit,165.28,47.9,18,Email Marketing
02/12/2020,11411,502,paypal,568.93,79.6,45,Google Search Ads
02/12/2020,11868,512,credit,81.1,11.9,14,Email Marketing
02/12/2020,4038,503,paypal,402.45,34,22,Email Marketing
02/12/2020,6511,503,paypal,51.06,16.8,8,YouTube Ads
02/12/2020,2712,508,credit,181.91,30.9,11,Email Marketing
02/12/2020,12908,507,paypal,103.05,10.9,10,Facebook Ads
02/12/2020,18938,502,paypal,355.52,32.7,33,YouTube Ads
02/12/2020,8491,515,paypal,68.44,31.8,10,Google Search Ads
02/12/2020,6520,506,credit,135.84,21.8,16,Email Marketing
02/12/2020,4638,502,credit,222.13,31.7,12,Google Search Ads
02/12/2020,19197,503,paypal,104.06,14.3,13,Organic/Direct
02/12/2020,5034,502,paypal,365.51,38.3,33,Google Search Ads
02/12/2020,289,509,paypal,296.1,35.7,21,Facebook Ads
02/12/2020,4560,501,credit,79.11,34.4,9,Facebook Ads
02/12/2020,3648,514,paypal,5.99,6.2,6,Facebook Ads
02/12/2020,11263,505,paypal,235.19,42.3,8,Email Marketing
02/12/2020,10770,515,paypal,100.29,20.6,12,YouTube Ads
02/12/2020,16535,501,paypal,40.02,8.6,8,Google Search Ads
02/12/2020,19786,511,paypal,251.98,31,16,Organic/Direct
02/12/2020,16842,514,paypal,212.37,15.1,10,Google Search Ads
02/12/2020,10080,513,credit,358.13,22.8,35,Facebook Ads
02/12/2020,9571,509,paypal,5.16,15.9,6,Organic/Direct
02/12/2020,4141,504,paypal,162.16,10.6,18,Email Marketing
02/12/2020,5783,511,credit,32.32,17.4,7,Facebook Ads
02/12/2020,6803,506,credit,74.43,6.7,8,Google Search Ads
02/12/2020,9612,508,credit,95.69,25.6,15,Google Search Ads
02/12/2020,4446,514,paypal,114.38,4,12,Organic/Direct
02/12/2020,2763,504,credit,592.74,40.7,37,YouTube Ads
02/12/2020,11920,504,credit,214.06,34.6,8,YouTube Ads
02/12/2020,18597,507,credit,50.16,12.1,6,Email Marketing
02/12/2020,9632,514,credit,72.14,26,8,Email Marketing
02/12/2020,3576,513,credit,326,16.2,24,YouTube Ads
02/12/2020,15547,509,credit,296.01,60.1,6,Facebook Ads
02/12/2020,18108,502,credit,583.56,7.3,37,Facebook Ads
02/12/2020,2389,514,credit,212.05,36,25,Email Marketing
02/12/2020,13137,507,paypal,45.23,9.6,8,Google Search Ads
02/12/2020,16371,512,credit,145.54,55.8,11,Email Marketing
02/12/2020,1290,505,paypal,480.21,15.7,9,Email Marketing
02/12/2020,2377,507,credit,33.86,7.1,6,Google Search Ads
02/12/2020,9804,515,paypal,291.27,45.8,17,Organic/Direct
02/12/2020,14718,514,credit,16.3,14.3,7,YouTube Ads
02/12/2020,9377,508,paypal,198.52,2.5,26,Google Search Ads
02/12/2020,11207,507,paypal,444.1,24,49,Google Search Ads
02/12/2020,2711,510,credit,181.66,25.8,19,Google Search Ads
02/12/2020,17346,512,paypal,41.38,13.7,7,Email Marketing
02/12/2020,6057,511,paypal,196.24,13.4,12,YouTube Ads
02/12/2020,12539,503,credit,11.27,20,6,YouTube Ads
02/12/2020,9835,514,credit,56.57,21.7,7,Organic/Direct
02/12/2020,17415,501,credit,1389.16,140.4,100,Organic/Direct
02/12/2020,9396,513,paypal,147.5,16,10,YouTube Ads
02/12/2020,15476,514,credit,36.04,20.4,8,Email Marketing
02/12/2020,9007,502,credit,90.5,4.7,12,Organic/Direct
02/12/2020,8886,501,credit,9.11,21.2,6,YouTube Ads
02/12/2020,8883,501,credit,62.39,6,8,Email Marketing
02/12/2020,1216,504,paypal,215.93,57.1,12,YouTube Ads
02/12/2020,10069,515,paypal,94.82,16.4,11,Email Marketing
02/12/2020,19825,515,paypal,130.8,14.7,15,Organic/Direct
02/12/2020,17261,510,credit,168.24,17.2,15,Facebook Ads
02/12/2020,18704,504,paypal,128.09,16.7,19,Facebook Ads
02/12/2020,10440,502,paypal,1042.81,33.8,49,Organic/Direct
02/12/2020,14011,511,credit,69.46,19.5,13,Email Marketing
02/12/2020,13161,504,paypal,71.21,32.4,12,Google Search Ads
02/12/2020,16180,509,credit,27.24,30.5,8,Organic/Direct
02/12/2020,8013,509,credit,80.94,2.1,10,Google Search Ads
02/12/2020,4600,502,credit,52.49,63.8,10,Facebook Ads
02/12/2020,8959,511,paypal,245.43,67,25,YouTube Ads
02/12/2020,9807,503,paypal,309.74,15.5,27,Facebook Ads
02/12/2020,252,503,paypal,133,9.1,12,Organic/Direct
02/12/2020,17559,510,paypal,69.85,38.5,7,Email Marketing
02/12/2020,17898,508,paypal,25.28,14.8,6,YouTube Ads
02/12/2020,17937,502,credit,97,30.9,10,YouTube Ads
02/12/2020,7892,514,credit,123.66,5.9,11,Organic/Direct
02/12/2020,14838,508,credit,3.22,3.5,6,Email Marketing
02/12/2020,16692,509,credit,227.09,17.4,21,Facebook Ads
02/12/2020,979,503,paypal,26.53,8.1,6,Email Marketing
02/12/2020,19461,509,paypal,126.49,11.2,17,YouTube Ads
02/12/2020,15121,504,credit,190.79,32.7,16,Email Marketing
02/12/2020,19734,514,paypal,38.91,21.7,7,Facebook Ads
02/12/2020,2421,511,credit,45.74,29.2,10,Email Marketing
02/12/2020,7340,505,credit,81.54,9.4,13,Organic/Direct
02/12/2020,16363,502,paypal,73.12,43.7,11,Email Marketing
02/12/2020,3188,510,paypal,53.67,9.1,9,Email Marketing
02/12/2020,2306,514,paypal,13.49,23.3,7,Facebook Ads
02/12/2020,10404,502,credit,39.92,28.1,10,Organic/Direct
02/12/2020,14075,515,credit,444.97,52.2,34,Facebook Ads
02/12/2020,10818,514,credit,45.44,7.5,10,Email Marketing
02/12/2020,3242,511,paypal,602.37,90.1,65,Google Search Ads
02/12/2020,2499,507,paypal,43.71,6.6,7,Google Search Ads
02/12/2020,11199,513,credit,72.2,11.8,9,Email Marketing
02/12/2020,9838,510,credit,101.83,17.6,10,Organic/Direct
02/12/2020,16004,501,credit,170.76,15.8,16,Organic/Direct
02/12/2020,15381,504,paypal,83.48,39.3,10,Email Marketing
02/12/2020,18812,505,paypal,210.26,27.3,26,Google Search Ads
02/12/2020,19912,515,paypal,1646.67,65,98,YouTube Ads
02/12/2020,18774,510,paypal,215.54,35.2,18,Facebook Ads
02/12/2020,15583,503,paypal,566.71,35.3,8,Google Search Ads
02/12/2020,3479,506,credit,107.47,29.9,9,Organic/Direct
02/12/2020,5115,504,credit,120.78,26.6,6,Email Marketing
02/12/2020,17327,510,paypal,73.7,8.1,10,Organic/Direct
02/12/2020,13857,502,paypal,144.43,14.5,7,YouTube Ads
02/12/2020,12417,504,credit,1.99,23.6,6,Organic/Direct
02/12/2020,5912,507,credit,55.05,23.7,11,Email Marketing
02/12/2020,13463,510,credit,23.46,54.8,8,Email Marketing
02/12/2020,7842,512,paypal,347.5,13.2,26,YouTube Ads
02/12/2020,15717,504,paypal,338.39,58,19,YouTube Ads
02/12/2020,10559,507,credit,59.87,38.9,12,YouTube Ads
02/12/2020,1734,501,paypal,606.19,46.4,10,YouTube Ads
02/12/2020,14837,501,credit,240.17,53.6,28,Email Marketing
02/12/2020,3985,503,credit,1038.91,69.5,38,Facebook Ads
02/12/2020,8655,504,credit,27.55,6.6,9,Google Search Ads
02/12/2020,13180,509,credit,311.69,26,30,Organic/Direct
02/12/2020,19660,512,paypal,479.21,46.4,49,Email Marketing
02/12/2020,6527,502,paypal,438.04,45.4,50,Google Search Ads
02/12/2020,9958,509,credit,71.46,17.2,7,Email Marketing
02/12/2020,2264,515,credit,443.99,74.4,50,Email Marketing
02/12/2020,5427,507,paypal,453.85,47.9,36,Email Marketing
02/12/2020,8541,508,paypal,15.14,11.1,7,YouTube Ads
02/12/2020,15996,513,credit,29.14,13,8,Organic/Direct
02/12/2020,13980,502,credit,101.91,3.4,10,YouTube Ads
02/12/2020,4339,512,paypal,273.69,28.4,24,Google Search Ads
02/12/2020,15844,510,credit,329.84,22.9,12,Organic/Direct
02/12/2020,2670,512,credit,313.64,19.2,10,Email Marketing
02/12/2020,6365,515,credit,117.45,18.7,9,Email Marketing
02/12/2020,14852,505,paypal,205.34,23.6,23,Email Marketing
02/12/2020,14915,508,paypal,98.73,23.3,15,Email Marketing
02/12/2020,11699,508,paypal,352.4,34.4,15,Email Marketing
02/12/2020,12978,510,credit,340.05,62,26,YouTube Ads
02/12/2020,17309,503,paypal,86.79,37.5,9,Facebook Ads
02/12/2020,16390,514,credit,107.9,13.8,9,YouTube Ads
02/12/2020,19393,505,credit,55.39,22.4,6,Google Search Ads
02/12/2020,13638,510,paypal,642.9,83.8,62,Google Search Ads
02/12/2020,7527,509,credit,95.36,28.3,11,YouTube Ads
02/12/2020,11947,512,paypal,166.6,18.5,15,Email Marketing
02/12/2020,17887,506,paypal,95.95,13.1,16,Organic/Direct
02/12/2020,12880,515,paypal,191.44,37.2,24,YouTube Ads
02/12/2020,16627,505,credit,243.88,39,13,Google Search Ads
02/12/2020,10713,515,paypal,1.55,8.1,6,Google Search Ads
02/12/2020,16533,514,credit,367.85,7,37,Email Marketing
02/12/2020,642,502,credit,336.32,18.3,25,Email Marketing
02/12/2020,18482,515,credit,443.96,9.1,27,YouTube Ads
02/12/2020,15192,509,paypal,483.06,31.5,6,YouTube Ads
02/12/2020,2646,501,paypal,80.21,34.6,7,Email Marketing
02/12/2020,9269,504,paypal,789.65,32.6,62,Facebook Ads
02/12/2020,18041,514,paypal,156.38,58.5,17,Email Marketing
02/12/2020,7265,503,paypal,119.21,13.9,7,Facebook Ads
02/12/2020,12236,515,paypal,140.13,5.4,20,Email Marketing
02/12/2020,6566,512,paypal,47.9,31.7,10,Organic/Direct
02/12/2020,724,505,paypal,21.45,8.4,7,Email Marketing
02/12/2020,602,514,paypal,356.92,14.3,35,Facebook Ads
02/12/2020,10784,508,paypal,105.35,21.2,13,Facebook Ads
02/12/2020,14064,508,credit,59.21,52.6,11,Organic/Direct
02/12/2020,388,512,paypal,545.83,21.9,15,YouTube Ads
02/12/2020,12544,514,paypal,259.96,22.6,29,Email Marketing
02/12/2020,2112,501,paypal,247.85,5.7,25,Google Search Ads
02/12/2020,12651,504,credit,25.02,19.5,7,Email Marketing
02/12/2020,14305,510,paypal,148.28,42.2,11,Facebook Ads
02/12/2020,8450,511,paypal,749.21,43.5,35,YouTube Ads
02/12/2020,17346,506,paypal,22.18,74.2,6,Facebook Ads
02/12/2020,11214,512,credit,0.93,2.2,6,Organic/Direct
02/12/2020,19640,510,credit,48.88,21.5,11,YouTube Ads
02/12/2020,14882,506,paypal,347.63,46.6,33,Email Marketing
02/12/2020,11304,506,paypal,20.63,16.7,7,Email Marketing
02/12/2020,9593,501,credit,315.23,16.9,33,YouTube Ads
02/12/2020,4452,511,credit,227.63,64.5,14,YouTube Ads
02/12/2020,18266,501,paypal,94.92,10.4,9,Google Search Ads
02/12/2020,848,514,paypal,5.53,12.2,6,Organic/Direct
02/12/2020,5455,511,paypal,64.6,33,10,YouTube Ads
02/12/2020,7533,514,credit,25.21,4.3,6,Facebook Ads
02/12/2020,14436,511,credit,13.45,22.4,7,Organic/Direct
02/12/2020,15858,501,paypal,295.04,48.4,32,Email Marketing
02/12/2020,9356,504,credit,5.68,3.7,6,Facebook Ads
02/12/2020,10307,515,credit,117.53,16.9,13,Facebook Ads
02/12/2020,7638,505,credit,538.97,54.5,7,YouTube Ads
02/12/2020,8978,512,credit,256.28,37.3,24,Email Marketing
02/12/2020,14009,515,credit,7.61,7.6,7,Google Search Ads
02/12/2020,1472,509,credit,1136.09,22.3,15,Organic/Direct
02/12/2020,15865,510,credit,478.81,15,45,Organic/Direct
02/12/2020,2305,503,paypal,83.19,16.9,6,Email Marketing
02/12/2020,19800,503,credit,385.06,27.4,31,Google Search Ads
02/12/2020,19428,507,credit,31.36,65.4,8,YouTube Ads
02/12/2020,16251,506,paypal,183.01,22.9,7,Organic/Direct
02/12/2020,9372,514,credit,227.9,37,10,Facebook Ads
02/12/2020,12675,505,credit,248.54,29,20,YouTube Ads
02/12/2020,19948,515,credit,71.16,11.7,10,Email Marketing
02/12/2020,14152,507,credit,105.87,17.3,14,Email Marketing
02/12/2020,14824,506,paypal,40.22,91.1,10,Google Search Ads
02/12/2020,7942,510,credit,6.96,21.5,6,Google Search Ads
02/12/2020,587,508,credit,227.56,28.7,14,Email Marketing
02/12/2020,14390,507,credit,53.64,34.7,11,YouTube Ads
02/12/2020,18035,502,paypal,25.12,4.9,8,Google Search Ads
02/12/2020,14016,506,credit,50.74,30.5,11,Google Search Ads
02/12/2020,1166,505,paypal,61.01,11.1,12,Facebook Ads
02/12/2020,10026,501,paypal,85.87,16.7,12,YouTube Ads
02/12/2020,19244,505,credit,110.78,67.6,9,YouTube Ads
02/12/2020,6694,507,paypal,543.36,31,12,Google Search Ads
02/12/2020,7814,513,paypal,50.02,60.5,9,Google Search Ads
02/12/2020,15350,501,credit,301.03,54.7,21,Email Marketing
02/12/2020,2379,506,credit,291.92,38,28,Facebook Ads
02/12/2020,6769,508,credit,249.12,24.1,14,Organic/Direct
02/12/2020,9120,501,paypal,46.05,3.8,11,Google Search Ads
02/12/2020,5067,513,paypal,58.53,16,8,Organic/Direct
02/12/2020,16042,507,paypal,17.36,22.8,7,Email Marketing
02/12/2020,8876,508,credit,169.26,35.2,12,Email Marketing
02/12/2020,17539,504,credit,1.64,3.2,6,Facebook Ads
02/12/2020,7507,508,paypal,63.85,11.5,9,Google Search Ads
02/12/2020,9884,506,paypal,226.59,33.5,16,Email Marketing
02/12/2020,16929,506,paypal,379.67,24.9,38,Organic/Direct
02/12/2020,3261,512,paypal,125.61,18.9,15,Organic/Direct
02/12/2020,1704,502,paypal,291.25,49.4,24,Organic/Direct
02/12/2020,11417,501,paypal,56.81,10.7,7,Google Search Ads
02/12/2020,3779,514,credit,24.23,13,8,Facebook Ads
02/12/2020,13943,502,paypal,275.27,10.6,16,Facebook Ads
02/12/2020,8688,510,credit,136.61,15.3,17,YouTube Ads
02/12/2020,11731,512,paypal,353.96,20.7,23,Email Marketing
02/12/2020,18111,512,paypal,168.14,12.9,10,Email Marketing
02/12/2020,304,505,credit,903.59,56.8,56,Google Search Ads
